track_name,artist_name,valence,energy,danceability,tempo
Save Your Tears,The Weeknd,0.524301521773277,0.4453602134208609,0.7255994634886483,114.02467240860214
Levitating,Eminem,0.3976003970098692,0.5319920828776066,0.9162204391286705,173.39503747160722
Kill Bill,Ariana Grande,0.8601733569613024,0.5107079593513212,0.929536062037624,102.98324425572697
Shallow,Shakira,0.4662510255502458,0.1579183939726646,0.8258090043364213,129.49140982823585
Heat Waves (Acoustic),Eminem,0.5039886906842453,0.7870514685838015,0.7767500942760388,136.51096606269365
Watermelon Sugar,J Balvin,0.3119165163856091,0.8289621192760995,0.8521127676247635,69.96932918549112
Drivers License (Live),J Balvin,0.7372024832692582,0.3176108594999286,0.6395541846529745,155.5480250473702
Greedy (Live),Lady Gaga,0.6633898013758696,0.42217619697051156,0.6834497465052954,134.86199268606396
Strangers (Remix),Maroon 5,0.2091512357570461,0.6623599089244432,0.6532978374047191,90.11108799842171
Thunder,Katy Perry,0.7666718989675153,0.9108860712591159,0.5829600183470283,127.3949306884978
Kill Bill,Post Malone,0.8251517209610062,0.6585691127948042,0.9319526763647189,127.27914280900781
Senorita,Kendrick Lamar,0.5635464147795973,0.23700195690035464,0.7494513461349468,117.31279606164163
Watermelon Sugar (Live),Harry Styles,0.3253258528908927,0.7650767923217955,0.8700799893688501,108.07893116693747
Peaches,Ed Sheeran,0.7376858051165417,0.2673353210022131,0.7608653745375487,118.63956476391597
Good 4 U,Coldplay,0.6326744841061205,0.4007582295939633,0.8274691693904523,137.22663035349612
Anti-Hero (Live),Katy Perry,0.09762262513049906,0.7406806503019514,0.7032288598979841,136.41756627510935
God's Plan (Radio Edit),Imagine Dragons,0.5483440928617945,0.20828131022231797,0.6104532323238628,120.16974452914411
Sunflower (Acoustic),Shakira,0.27592740007868527,0.6997373081340247,0.8915887856726961,124.57302623231215
Kill Bill (Radio Edit),Billie Eilish,0.8508607341385823,0.4192626657073944,0.6663397285091306,117.45923772345006
Cruel Summer (Remix),Kendrick Lamar,0.40624417968788407,0.510545165282326,0.710775114663647,100.54048660489744
Closer,Rihanna,0.4127106844920661,0.514387258011588,0.8328259761223796,118.85427285206235
Sunflower,Post Malone,0.10918686688367751,0.44435220921379454,0.7730410287234005,105.30839401326307
Dance Monkey (Radio Edit),Bruno Mars,0.5474996739612767,0.28731590956806763,0.8062027420592003,100.08931202708818
Shape of You,Taylor Swift,0.7125217190334325,0.6479225336965919,0.4098651202023793,71.61917898642619
God's Plan,Calvin Harris,0.5550687784280028,0.6025690547102235,0.49100896586785825,111.82328994414765
Peaches (Remix),David Guetta,0.16826836286627359,0.7697422635716366,0.8057309027859382,135.7094493800713
Lucid Dreams,Ed Sheeran,0.20980774805147803,0.2782387271355997,0.7014868456237646,144.46235906462599
Believer,Justin Bieber,0.5623649211300903,0.8813512562111241,0.4643402692006671,128.92359398647645
Kiss Me More,Calvin Harris,0.7339946905409649,0.8286070037881016,0.9485160478361196,94.08978411890976
Levitating,David Guetta,0.5389326605419766,0.22073983193411048,0.7912866229118393,116.90573800957499
Perfect (Acoustic),Calvin Harris,0.30195191035509455,0.4639750702691969,0.918199406870925,96.90228671577535
Drivers License (Live),Bad Bunny,0.6994804856821041,0.46898236757881145,0.5057508326514574,158.18824478651823
Perfect,Arctic Monkeys,0.37869844221965127,0.23487829799658477,0.7267618019662748,112.25480616672915
Senorita (Live),Maroon 5,0.6299886131958224,0.592909289820801,0.9733561139028206,110.11429634664844
Industry Baby,Maroon 5,0.15726019187234427,0.6045581770402108,0.8208233334213804,138.45685446791913
Peaches,Justin Bieber,0.7053741423481575,0.27854412900568115,0.7601367184441199,119.2180992585105
Senorita,Coldplay,0.4452927874717223,0.5254909930807733,0.9354118108167769,141.43282100253447
Shallow (Live),J Balvin,0.673817850815726,0.9661615901224007,0.7927779386954154,97.5374485978287
Water (Radio Edit),Post Malone,0.7215693718197305,0.32846826499297777,0.9176122916603655,121.7804109338506
Perfect (Remix),J Balvin,0.3836548245807131,0.6748530217536479,0.6460510394730072,130.14554261631528
Creepin',The Weeknd,0.5186291094224114,0.70046678023686,0.38405031152013686,67.64210714405843
As It Was (Radio Edit),Anitta,0.9320801274762213,0.687220928489983,0.7299106623202174,106.34691669091323
Havana,Bad Bunny,0.5165612279257497,0.07856517867567572,0.8347587064782949,107.72343172158689
Blinding Lights,Anitta,0.44412281834003015,0.830180036353062,0.4350901752465269,121.10469672792391
Save Your Tears,Calvin Harris,0.8349977313396509,0.6684644711612286,0.827923158146873,113.79722189836504
Good 4 U,Bruno Mars,0.6297597887127883,0.1542024883410071,0.7800580207937238,125.92112416983095
About Damn Time (Acoustic),David Guetta,0.5381881402434878,0.22425505494212297,0.46368362970485383,115.31044054178206
Kill Bill (Radio Edit),Shakira,0.17824104192856635,0.5670028321836877,0.7282436512863791,142.94822238988195
Kiss Me More (Radio Edit),Lady Gaga,0.5653379717982527,0.7173623571434953,0.5772081856557151,162.21422737430106
Kill Bill,Bad Bunny,0.35663401562706865,0.6199307947116927,0.8176653490479373,89.98880986765982
Closer (Remix),Dua Lipa,0.8605256574222956,0.8244195999158913,0.41351431529114246,120.49384382652666
Paint The Town Red (Radio Edit),J Balvin,0.45030699792922063,0.1607905692832987,0.7055854207315406,141.72681980376674
Stay (Remix),Justin Bieber,0.43016165368294135,0.6340178574141131,0.4549129298948853,105.94151433771262
Good 4 U,Queen,0.6627771150888715,0.5929155262955124,0.9563993870954881,125.59686942051016
Drivers License,Queen,0.7415278188061228,0.4579658137981993,0.6815145178150679,112.40352610883268
Thinking Out Loud (Live),Rihanna,0.6974690947322071,0.752784375548978,0.7247979006985307,99.93145070348483
Kiss Me More (Live),Billie Eilish,0.7209231454056292,0.6470172912960342,0.7176499666194752,99.66472634193609
Water,Ariana Grande,0.7279085479216724,0.6852383897713014,0.8500300092192669,70.58118218202694
Strangers,Taylor Swift,0.10026996272293058,0.5907099207015098,0.8020506797380877,123.31994199509967
Good 4 U,Drake,0.36020635559949266,0.6896689883607344,0.7609009991707915,124.63639488383374
Starboy,Bruno Mars,0.6531555303026784,0.2764903367893538,0.8238329884782132,100.96325609381513
Havana (Remix),Ariana Grande,0.2050984702983743,0.8035008814166538,0.7068704573382897,114.40349648222879
Water,Justin Bieber,0.725913937508767,0.8728383565130603,0.31507084861543044,91.15509837022813
Strangers,Queen,0.7312738288859575,0.1619154769698514,0.7284871342314112,130.65064420010845
Heat Waves (Live),Ariana Grande,0.21614942928732467,0.5123152449722166,0.3837507478594768,111.98817763503722
Flowers,Imagine Dragons,0.3242437246729079,0.5940337572536264,0.9814319986577497,135.4118018745574
Levitating,Eminem,0.34711943620686503,0.41859658546161865,0.7071838209417017,113.55758212652702
Sunflower (Acoustic),Post Malone,0.7130255614630937,0.6337089064252653,0.8185388451204367,100.24600301092988
Drivers License (Radio Edit),Anitta,0.3497452598548623,0.5606915619028674,0.7448672885252189,109.28161265443448
Perfect (Remix),Eminem,0.2840247739438061,0.9185026428945761,0.4131575376235489,150.16202348938356
Lucid Dreams,The Weeknd,0.6547451695942672,0.3206346769425732,0.19925962060185504,161.92145657033237
Kiss Me More,Rihanna,0.5613599480160556,0.5630535360150193,0.3661752493175249,89.85946943706946
One Dance (Radio Edit),Queen,0.5304216510796204,0.5898773992186942,0.8894996964119006,138.1143759778173
Peaches (Acoustic),Dua Lipa,0.4776548655382103,0.9693372865949154,0.7446273229856717,97.83464961056112
Good 4 U,David Guetta,0.6514979676121347,0.6584351216627318,0.607643638493493,104.80232574054929
Good 4 U,Anitta,0.3917064562061385,0.1392746896878442,0.6822032510789501,124.1796060501787
Blinding Lights (Remix),Bruno Mars,0.40300701651146786,0.5046777905195617,0.8673308027323751,129.78677886584634
Someone You Loved,Bruno Mars,0.22510575106840808,0.41401105599888344,0.46390659209246665,105.4359629555506
Thunder (Radio Edit),Drake,0.7941199852390728,0.8315523501941151,0.9637521378977394,132.20297062821203
Heat Waves (Radio Edit),Anitta,0.3284798957269093,0.4525828784437758,0.8229167061480824,143.68446140380837
One Dance,Ed Sheeran,0.06613829784158905,0.8116001832437162,0.8128544130901771,134.56952673894776
Flowers,Adele,0.4620244604859085,0.6234518053532204,0.8704620246234595,100.67549499205502
Save Your Tears,Dua Lipa,0.3384566525020586,0.7597146135201321,0.613551532568902,111.10607071262592
Industry Baby (Remix),Maroon 5,0.7990177254712909,0.5317911388339325,0.7648314582937755,137.5049097228544
Perfect,Drake,0.707030385367808,0.5404040148959987,0.8708824120712524,151.02780411914054
Shape of You,Katy Perry,0.3481357183795332,0.792572543644759,0.5238918171932969,94.58107673061758
Thinking Out Loud (Remix),Ed Sheeran,0.29368708108424074,0.49709776666985045,0.5812518328321192,126.05523780818501
Someone You Loved (Live),Queen,0.8864285592448092,0.701980759429946,0.6621263353837071,134.68597573493815
Perfect,Rihanna,0.3204962372955459,0.45206329012696556,0.5343300963107904,92.0699159510151
Water,Rosalía,0.7874873051136351,0.5117419032355214,0.5144344279445148,140.37762911422237
Greedy (Remix),Adele,0.7757983865061334,0.2607179303955385,0.9648892487826906,162.29711437840922
Bad Guy (Radio Edit),Justin Bieber,0.22772785960667696,0.2305317056263899,0.6063178640164563,133.27655813943966
Stay,Imagine Dragons,0.6429004356125124,0.1064183173788134,0.5943084257402158,131.31379770025816
Lucid Dreams,The Weeknd,0.5412920834028193,0.5225330780194957,0.7715731947261655,104.97525064274727
Greedy,Kendrick Lamar,0.5579775514726593,0.49963858891788215,0.804492258725932,110.19306868183573
Save Your Tears,Anitta,0.5854726561792133,0.29124025058932956,0.834216143007995,107.05528180859346
Cruel Summer,Imagine Dragons,0.7608268951622353,0.8579432329459159,0.698454776378238,102.311593930823
Peaches (Remix),Arctic Monkeys,0.6719118764402425,0.20445098972295309,0.6393175762612603,115.15713507737476
Save Your Tears,Kendrick Lamar,0.2565283975036206,0.49740797681680665,0.9202146504558691,126.18392228213938
Calm Down,Rosalía,0.3590585593196646,0.7144321420012577,0.5877325983350706,102.84808428960471
Rockstar (Live),Rihanna,0.8747106420648288,0.6854375228880667,0.902965408300883,113.0519742852148
God's Plan,Post Malone,0.7823807990591486,0.3666025769409876,0.5850626621045004,126.37881180839898
Levitating,Lady Gaga,0.8111677100964138,0.1873927185157249,0.7576253442949658,77.66471486874096
God's Plan,Dua Lipa,0.10097369322860873,0.909243053074438,0.6269330110936249,138.98546321607404
Shape of You (Live),Calvin Harris,0.5775302890513104,0.4012063203996858,0.8454080899394463,124.26084327624498
Shape of You,Kendrick Lamar,0.8452073807031992,0.17719931673274336,0.9516355740981747,124.53410236357219
Watermelon Sugar,Rihanna,0.49476513515409337,0.8702669628091891,0.46124615320309004,143.12710972094527
Greedy,Post Malone,0.8320258738151503,0.8979525988149907,0.8260266882194437,138.76289586307965
Photograph,Harry Styles,0.4517160169740752,0.8424340278661705,0.9269073534327504,132.1456639761947
Water,Eminem,0.2275710508466892,0.43326027175996995,0.7329614291036715,125.59280300815604
Perfect,Lady Gaga,0.4732040999565822,0.7881259210597313,0.8365254597031869,119.80459634885025
Drivers License,Ed Sheeran,0.16715237370095223,0.9410796061790764,0.7797509830572933,108.38205525079653
Thunder (Acoustic),Justin Bieber,0.4074534885797074,0.7100627593035485,0.6510993220892574,100.78470212037065
Flowers,Calvin Harris,0.2699371306193328,0.6355970995222051,0.7462759016552413,127.74640265379907
Die For You,Arctic Monkeys,0.6745391580127713,0.7001345919564392,0.8438096098099372,127.8820486967804
Anti-Hero (Live),Post Malone,0.09860513498378691,0.8957056267995304,0.42844694200343353,122.82287732997206
Montero,Queen,0.5419522618504421,0.5552293417744185,0.8273497353568314,93.11996449999319
Photograph,Billie Eilish,0.8422026938559107,0.7328820123584133,0.8371939272627504,66.8957887003601
Sunflower (Acoustic),Justin Bieber,0.6268497472010741,0.7703860986708891,0.9031992140801653,121.11193989862062
Thunder,Calvin Harris,0.8332773534224648,0.7443798450879412,0.4636821930538677,83.32196366829538
Blinding Lights (Live),Queen,0.7774817604202865,0.15930673205761278,0.768644130514299,126.35820937146887
Paint The Town Red (Acoustic),Post Malone,0.8390607034344807,0.8861301818757475,0.866437313702805,158.9728384503507
Blinding Lights (Live),Justin Bieber,0.9434182441448153,0.6987814557655243,0.7909084935313584,126.6244967699584
Lucid Dreams (Radio Edit),Billie Eilish,0.2522288255060931,0.5437685634864817,0.8132812631030633,111.269428165765
Photograph,David Guetta,0.33670857557813727,0.34125562090470674,0.8393869902359582,99.08329985076688
Water (Remix),Bruno Mars,0.7615449122418282,0.766425537086892,0.7594498740301551,108.46637357553418
Paint The Town Red (Acoustic),Harry Styles,0.2689639920081728,0.6508408988776578,0.40508330536949905,119.2619574197549
Dance Monkey,Rihanna,0.5021166235512633,0.5147975463698022,0.8200056711044508,141.45832460864818
Lucid Dreams (Live),Katy Perry,0.7712102177882028,0.4377861896061981,0.9288140694325282,122.80496634967453
Shallow (Radio Edit),Adele,0.8737981427585149,0.8306209242864425,0.7229929986929439,114.16564491893183
Sunflower,Maroon 5,0.454653667170696,0.7728827426291532,0.7211853161562156,133.46127533525322
Love Yourself,Shakira,0.7618829637004726,0.6392151068599543,0.9319387975497164,149.5209530281939
Calm Down (Acoustic),Post Malone,0.792860404072455,0.574749591359114,0.7289177079238465,126.27076599969507
Cruel Summer (Live),Rosalía,0.5392508331687702,0.6896768371760654,0.8104164394169717,123.82457706480477
Greedy,Drake,0.8373090872223561,0.290878680838371,0.7176781172442156,86.80093589969044
Watermelon Sugar,Imagine Dragons,0.3074295483217435,0.6916411208465885,0.5011746435466424,92.76422715761416
Cruel Summer (Acoustic),Kendrick Lamar,0.22143433141586522,0.5784593702476892,0.7345396679826066,90.20366070210609
Water (Radio Edit),Rihanna,0.4075663061942459,0.6278483593852421,0.8579948820924391,116.17435688091479
One Dance (Acoustic),Katy Perry,0.5536993466525008,0.7372731351168383,0.21543785384410236,103.3242522771224
Shape of You (Radio Edit),J Balvin,0.5946700893192608,0.6028092918467123,0.7833958313295758,110.07907219069075
Peaches,The Weeknd,0.4137906288804838,0.33356257904529957,0.8792182986177522,103.07052967056163
As It Was,Ed Sheeran,0.606691799077904,0.44429424585514665,0.723016540425087,104.83648943167104
Photograph,David Guetta,0.9291945792240609,0.5815668024487128,0.5219127475491008,82.91740247220706
Die For You,Shakira,0.4722072024091967,0.7633290915011374,0.9045677113689619,124.39986178498765
Shallow,Anitta,0.5742518316334692,0.8526636866404761,0.6414313323853879,134.0030812026595
Montero,Justin Bieber,0.4987053320028673,0.4217537302912902,0.9508065330515526,121.39429321488437
Die For You,Ed Sheeran,0.9448517683929075,0.8528858003436879,0.9293312929927696,127.29760767702464
Rockstar,Imagine Dragons,0.27533015031432917,0.8720726329046719,0.873919883785155,129.3015896581926
Levitating (Radio Edit),Imagine Dragons,0.8089316760055738,0.34494779644640955,0.5275613674866376,128.5037574639834
Believer,Billie Eilish,0.2975850633029967,0.7305019549652217,0.9120448796485713,136.93021624014364
Bad Guy (Live),Bad Bunny,0.3394060211654752,0.2805409210276111,0.6226193613317209,143.81418208506548
Lucid Dreams,Harry Styles,0.2276606704575443,0.3838793098916074,0.45682186879072784,151.56671059233076
Starboy (Radio Edit),The Weeknd,0.7074076363334784,0.6603465353787282,0.893904639966076,81.48480730025545
Watermelon Sugar,Shakira,0.6155278396654795,0.4838999917379808,0.8650395580861978,129.3434260210486
Havana (Acoustic),Shakira,0.4941763236485421,0.25726650541278223,0.42302449683908117,95.79858973664359
Paint The Town Red,Justin Bieber,0.7410538459238137,0.9237012239959232,0.3484836585007221,148.12309780591306
About Damn Time (Live),Post Malone,0.364675872942042,0.41939079258643996,0.6431397465217389,121.32116044199621
Paint The Town Red (Remix),Calvin Harris,0.6354553277570942,0.5964945497326026,0.8781280015212239,125.52663872426507
Shape of You,Drake,0.8527226287648921,0.2401548144933856,0.8335416594195334,122.34437752352855
Watermelon Sugar (Acoustic),Beyoncé,0.42383076422240834,0.333327555515707,0.5869602327667016,124.2075309802925
Starboy,Ed Sheeran,0.4205738941907574,0.18815091001897952,0.5145632590008449,152.94710056475878
Anti-Hero,Queen,0.6420076395058745,0.5099806838488692,0.8582340490623084,144.79281034711317
Water,Kendrick Lamar,0.8277470450636147,0.3154123218136736,0.6296664306801204,152.0893464238107
Greedy,Dua Lipa,0.6415634563889109,0.8092650365110285,0.967533217218689,116.10607765956581
Calm Down (Live),Taylor Swift,0.5346973212857451,0.5671110330638353,0.7569576965165831,77.50539042139727
About Damn Time (Acoustic),Dua Lipa,0.388067742522579,0.5401336410433267,0.7594632565218363,134.94589738189345
Thinking Out Loud (Radio Edit),Bruno Mars,0.7374049635385922,0.4166385430205855,0.8866099253487313,97.67045917582828
Cruel Summer,Maroon 5,0.7091426262502414,0.7347904473129291,0.8331542059994367,112.75903756849814
One Dance (Radio Edit),Drake,0.5254028853906884,0.4243925054666171,0.7131637952469116,118.75744345607286
One Dance,Billie Eilish,0.6468731584178953,0.4103125941024984,0.8361585074728828,120.04053442512996
Rockstar,Post Malone,0.6175519823210806,0.5257184549035956,0.4760349504687535,132.87547210532455
Lucid Dreams,Beyoncé,0.19089419114119927,0.6399299027552102,0.45094517226604125,101.53203143665374
Closer,Anitta,0.577917158447742,0.3345575778895573,0.6925496401453852,132.53057017457112
Creepin',Maroon 5,0.6488969029837804,0.692661313602709,0.9139126663076518,116.19456030700104
Starboy,Queen,0.8300275530277794,0.7867938404112333,0.6294990141039081,172.04264792814416
Montero (Radio Edit),Bruno Mars,0.646636697298395,0.256573713657663,0.6328194736893993,88.19661954869612
Shallow,Bruno Mars,0.6115333874512799,0.5554056843167549,0.7619735996501272,122.54984553805198
God's Plan,Post Malone,0.34072971627557513,0.7463053780865517,0.5475162019784878,132.29700817980446
Montero,Rihanna,0.4553678448803795,0.9912758759974342,0.5898440036483484,111.775884287839
Calm Down,Harry Styles,0.07412947173888132,0.8534794078441911,0.9694754056283712,108.52372383919482
Shallow (Remix),Kendrick Lamar,0.1497611417527452,0.6305855816034,0.8917937552542563,146.49100515791213
Kill Bill (Radio Edit),Taylor Swift,0.14060992812149684,0.5300870142080304,0.832366768189552,136.81929840532973
Cruel Summer,Coldplay,0.6658737321813657,0.751669035189263,0.8774717778910459,104.02433902565474
Havana (Radio Edit),Maroon 5,0.5712657233642419,0.1201066048410872,0.7039130849538792,90.34156318468943
Closer (Acoustic),Anitta,0.6917374074749179,0.47253942368257895,0.9478343571094315,131.7686970449339
Good 4 U (Live),Anitta,0.1744298876336911,0.18926050051678958,0.9373253165019808,126.45553368970758
Perfect (Radio Edit),Post Malone,0.5011490831812286,0.7160203958866784,0.5623328887430146,131.4187164191542
Save Your Tears (Live),Rihanna,0.45586627700149907,0.278991874582958,0.893245682493809,117.37592892253885
As It Was (Live),Bad Bunny,0.7004373920769668,0.7816491039864673,0.46305499479115964,137.175460605643
Bad Guy (Radio Edit),Harry Styles,0.46084171411738206,0.39564735559072955,0.8606114191906968,152.00743228154286
Shape of You (Live),Arctic Monkeys,0.3285109907518872,0.8274771251956665,0.680159926631138,150.60910894776322
Montero,Eminem,0.736522378797384,0.7369600335113103,0.36651942898662776,103.62165017096339
Shallow,Ariana Grande,0.8514721114464708,0.5402267459853964,0.8593673504085313,169.99203108802124
Flowers,Drake,0.42721766285345003,0.9161524975471284,0.648002390765718,133.16358608983577
Love Yourself (Live),Imagine Dragons,0.08618611397934008,0.21533298703043574,0.652595470834552,91.47002364780249
Kiss Me More (Remix),Rihanna,0.6814598730224528,0.8530950103907785,0.8390650156493447,128.7464547531361
Kiss Me More (Remix),Katy Perry,0.3482600350590585,0.3763712944740845,0.5446008706875326,124.59015794937186
Peaches (Radio Edit),Arctic Monkeys,0.5567259370841751,0.12359388951064164,0.7607588129899496,117.66824767133335
One Dance (Acoustic),Beyoncé,0.5986630825283902,0.6205586231234571,0.5134857626770832,115.93279923012646
Senorita (Radio Edit),Adele,0.18809765216116953,0.6579837638440436,0.7060989703336668,134.04412198191477
God's Plan,Post Malone,0.6383548193401347,0.5039567789441486,0.738025968152917,134.12247554478074
God's Plan,Ariana Grande,0.5639748040193588,0.7859746586591372,0.8786840158283677,108.26648945788186
Blinding Lights (Acoustic),Ariana Grande,0.6971306913586213,0.7464040908776588,0.5255361860451011,109.28310935386997
Heat Waves (Live),The Weeknd,0.7520030926267279,0.7600144140524072,0.7574786952731966,108.49994668362967
Drivers License (Live),Anitta,0.6419641192526446,0.7403829306403604,0.5575461917142169,116.50435051917431
Levitating (Live),Billie Eilish,0.5657220947632172,0.23685966963502378,0.823222245987074,137.7289179505892
Heat Waves (Remix),Queen,0.3429371609794458,0.6785706449854207,0.6899121951586377,144.05086937249777
Paint The Town Red,J Balvin,0.4671558102121531,0.5882794048491407,0.8366650883578314,115.71421600550332
Drivers License,Bad Bunny,0.8035513346684799,0.5478522674174999,0.851766508437037,141.9785737902582
Someone You Loved (Live),Post Malone,0.5290673182504397,0.630583816181306,0.540571763620127,128.83387809127782
Kill Bill,Rihanna,0.8302541463512337,0.776616104560428,0.6055798725464221,122.66088907334972
God's Plan (Live),Eminem,0.7848493356054219,0.6618294284994749,0.8547443718552233,157.35063176125425
Love Yourself (Acoustic),The Weeknd,0.3349501601333114,0.495126596937227,0.8228660872865657,126.58230455996154
As It Was (Radio Edit),Kendrick Lamar,0.47242851322699103,0.8506383067589889,0.6764650155700519,117.29214010052108
Cruel Summer (Acoustic),Beyoncé,0.2988849078892034,0.8828239503186259,0.5247620531813356,136.71401897371615
Strangers,Rihanna,0.777036854629945,0.47230832119140653,0.7726847201938098,95.38294479924588
Paint The Town Red (Live),Post Malone,0.5452572266485713,0.49475023076739316,0.9252506404951971,115.61303127183022
Montero,Maroon 5,0.5274231026528265,0.6603457954140906,0.12487044547913488,125.23531519025511
Starboy (Radio Edit),Justin Bieber,0.6274700123802175,0.400762131935609,0.6653292234808649,134.38742734941232
Dance Monkey (Acoustic),Taylor Swift,0.9290793563092515,0.5606162579080419,0.40082325619768233,124.82124656396235
Cruel Summer,Bruno Mars,0.9118971690675336,0.5557680534268107,0.8270733557074693,94.21895207865028
Strangers,Maroon 5,0.4744788208503694,0.8815067797255466,0.7379330445224955,102.30092301008662
Love Yourself (Radio Edit),Coldplay,0.8276965460067107,0.4170288737841427,0.7938727893057429,111.37986320477775
Greedy,Katy Perry,0.7483959489855703,0.6080251452601715,0.7823994678747984,124.83147918038401
Love Yourself,Beyoncé,0.6760412688025567,0.5938696484161644,0.81216812661726,94.0615109067642
Calm Down,Arctic Monkeys,0.9641430531887025,0.38236579800297726,0.5965893621857937,148.1818698237867
Blinding Lights,Shakira,0.24792759748829707,0.41526505789877405,0.7841065765472004,126.2581608879802
Closer (Live),Ariana Grande,0.37846281361152523,0.7586248069641869,0.4372438737507194,125.71446945804433
Good 4 U,Ariana Grande,0.7945742826439335,0.8260231192841531,0.6580486486345059,116.53674723490259
About Damn Time,Calvin Harris,0.3950354617482074,0.2896504253608091,0.9378699684462144,91.13354598917694
Montero,Eminem,0.621441259102401,0.42290154496647525,0.6900533314411817,121.81622626526273
Montero (Remix),Bad Bunny,0.3175889310745304,0.8254588086909332,0.4615807641258061,134.96468047216982
Strangers (Remix),Imagine Dragons,0.3993841784257113,0.5961708518017711,0.9327078327799427,116.93468748051679
As It Was (Live),Justin Bieber,0.675469511333692,0.44583579172871796,0.600789444943552,141.38316271763628
Creepin' (Remix),Kendrick Lamar,0.672155937998358,0.2413240341427263,0.8639716002993663,118.75350049909547
Drivers License,Lady Gaga,0.3864367156421516,0.4265264457690877,0.781716851061003,133.92052234662978
Sunflower (Acoustic),Billie Eilish,0.6571066712688906,0.2995054455752475,0.7794070840654698,117.78545562752457
Bad Guy (Remix),Adele,0.44179862232327843,0.814078868264192,0.6764861992544448,127.58694437622103
Lucid Dreams (Live),Rosalía,0.6703228946143781,0.5879791828541465,0.3513017194382738,137.3625147608289
Strangers (Remix),Imagine Dragons,0.5388905115912301,0.6277629832632905,0.7027968764659338,98.39171009291027
Blinding Lights,Arctic Monkeys,0.5885453416202022,0.7759219261855067,0.9015142081315726,132.94633934380425
Heat Waves,Ariana Grande,0.4938460752690082,0.7335790452677015,0.5205600431730618,141.086205984042
Sunflower,Anitta,0.17422723372218346,0.8138015571483183,0.9492731944907861,163.80775525548898
Strangers (Live),Maroon 5,0.44481402082046173,0.45541400091504586,0.8883547172345249,121.42303623711263
About Damn Time (Live),Rosalía,0.6208051583152564,0.7410970936797913,0.8214577372220374,78.0158748964063
Paint The Town Red (Remix),Justin Bieber,0.45566308890085644,0.726805331390989,0.5100903738525662,84.38326602797852
Montero,Post Malone,0.8697347791298738,0.46040556974809804,0.6108957115192382,102.25687399618903
Thinking Out Loud (Acoustic),Adele,0.689776805124663,0.44849562215528427,0.9402374399590672,145.64844198904098
Thinking Out Loud,Rihanna,0.5513010792964046,0.09598935581732312,0.6514636129432845,163.93506240271984
God's Plan (Radio Edit),Drake,0.6254737814198192,0.7452932075414739,0.333323913750422,111.8709356245647
Thinking Out Loud,Queen,0.12647774037510112,0.7031827862475881,0.9002435968839776,121.06503480539946
Save Your Tears,The Weeknd,0.20059899852279034,0.7173079534018069,0.6945801606120797,68.37514060709688
Thinking Out Loud,Billie Eilish,0.5551926887715559,0.624697768230685,0.5915230768035419,133.02735413638823
Rockstar,Calvin Harris,0.6780837672603605,0.6723316636650009,0.8015548222790814,122.68829167675388
God's Plan (Remix),Lady Gaga,0.7044409221165013,0.3031228417044644,0.3925144166845401,114.99938229647788
Drivers License (Radio Edit),J Balvin,0.8097299515264069,0.6632189672948134,0.7828631647019295,100.72862299961561
Cruel Summer,Coldplay,0.4218000397816948,0.6141497992252405,0.9352076282100078,112.95190518625117
Cruel Summer,Dua Lipa,0.016017305092632765,0.4946106077135216,0.7682326424238396,93.09530113324067
Closer (Remix),Bad Bunny,0.2606468847368213,0.4190430538214065,0.8738764996614836,102.78481530305453
Closer (Live),Harry Styles,0.45706259532773574,0.5237342765668015,0.9427907749317289,94.58750758384821
Someone You Loved (Remix),Shakira,0.30308367333137,0.6194686493523466,0.6286036730797306,99.66125139339636
One Dance (Acoustic),Katy Perry,0.12492758340469451,0.697462147364219,0.5253524043590367,96.89709278323072
Shape of You,Adele,0.8029564929259442,0.5689212458111953,0.762854118535781,131.54132287720185
Industry Baby (Radio Edit),Eminem,0.6388889179657419,0.4807789452669374,0.7607733330596634,97.00344033965462
Greedy,Maroon 5,0.4834277265712032,0.5157943944603343,0.770123476720113,118.95392997924567
Blinding Lights,Taylor Swift,0.387326749542162,0.7320682136373848,0.7796193355802583,98.1608919740855
Havana,Eminem,0.5455287837737587,0.9091476805360584,0.8965449770537537,98.94522504727237
Water,Bruno Mars,0.5606281960390372,0.3575792856164954,0.8681309160424121,98.15773429171554
Sunflower,Taylor Swift,0.7551763037598639,0.2709013797415682,0.8577685479142502,139.5522719116081
About Damn Time,Arctic Monkeys,0.44810115165560693,0.4675234954359013,0.8118547837521534,116.3491187870089
Peaches (Remix),Adele,0.378704459784184,0.8330713451161422,0.887283840060663,105.05658450418763
Heat Waves (Radio Edit),Kendrick Lamar,0.8370693523222198,0.7935668891300085,0.8188084096423107,99.91767714478445
Watermelon Sugar (Live),Eminem,0.6362718257912606,0.4188654731791327,0.6499641314505996,93.1133356206494
Watermelon Sugar (Acoustic),Imagine Dragons,0.5457471939441272,0.9219019737930724,0.5777518852250906,105.63280048247563
Greedy (Acoustic),Taylor Swift,0.5951578782931305,0.6278709353549453,0.710291211742857,91.26868215089088
Thunder,David Guetta,0.5643954265487638,0.24038621310922692,0.4685117768819339,111.30756503005605
Levitating (Live),Shakira,0.4221716468104966,0.2400534996899729,0.7452348507511402,105.8436010470603
Peaches,Rihanna,0.4530395528102855,0.3704768570851429,0.8623432228309422,104.41551396326496
